id,user_id,name,position,rating,number,age,goals,image,image1,image2,created_at,updated_at
263,7,"Attack Player 3",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.716 +00:00","2025-05-13 07:35:55.716 +00:00"
264,7,"Attack Player 4",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.768 +00:00","2025-05-13 07:35:55.768 +00:00"
265,7,"Attack Player 5",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.815 +00:00","2025-05-13 07:35:55.815 +00:00"
266,7,"Attack Player 6",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.869 +00:00","2025-05-13 07:35:55.869 +00:00"
267,7,"Attack Player 7",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.920 +00:00","2025-05-13 07:35:55.920 +00:00"
268,7,"Attack Player 8",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:55.967 +00:00","2025-05-13 07:35:55.967 +00:00"
269,7,"Attack Player 9",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.019 +00:00","2025-05-13 07:35:56.019 +00:00"
270,7,"Attack Player 10",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.070 +00:00","2025-05-13 07:35:56.070 +00:00"
271,7,"Attack Player 11",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.113 +00:00","2025-05-13 07:35:56.113 +00:00"
272,7,"Attack Player 12",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.156 +00:00","2025-05-13 07:35:56.156 +00:00"
273,7,"Attack Player 13",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.197 +00:00","2025-05-13 07:35:56.197 +00:00"
274,7,"Attack Player 14",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.238 +00:00","2025-05-13 07:35:56.238 +00:00"
275,7,"Attack Player 15",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.276 +00:00","2025-05-13 07:35:56.276 +00:00"
276,7,"Attack Player 16",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.325 +00:00","2025-05-13 07:35:56.325 +00:00"
277,7,"Attack Player 17",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.369 +00:00","2025-05-13 07:35:56.369 +00:00"
278,7,"Attack Player 18",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.411 +00:00","2025-05-13 07:35:56.411 +00:00"
279,7,"Attack Player 19",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.453 +00:00","2025-05-13 07:35:56.453 +00:00"
280,7,"Attack Player 20",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.496 +00:00","2025-05-13 07:35:56.496 +00:00"
281,7,"Attack Player 21",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.536 +00:00","2025-05-13 07:35:56.536 +00:00"
282,7,"Attack Player 22",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.581 +00:00","2025-05-13 07:35:56.581 +00:00"
283,7,"Attack Player 23",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.626 +00:00","2025-05-13 07:35:56.626 +00:00"
284,7,"Attack Player 24",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.668 +00:00","2025-05-13 07:35:56.668 +00:00"
285,7,"Attack Player 25",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.713 +00:00","2025-05-13 07:35:56.713 +00:00"
286,7,"Attack Player 26",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.751 +00:00","2025-05-13 07:35:56.751 +00:00"
287,7,"Attack Player 27",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.797 +00:00","2025-05-13 07:35:56.797 +00:00"
288,7,"Attack Player 28",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.839 +00:00","2025-05-13 07:35:56.839 +00:00"
289,7,"Attack Player 29",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.885 +00:00","2025-05-13 07:35:56.885 +00:00"
290,7,"Attack Player 30",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.927 +00:00","2025-05-13 07:35:56.927 +00:00"
291,7,"Attack Player 31",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:56.969 +00:00","2025-05-13 07:35:56.969 +00:00"
292,7,"Attack Player 32",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.012 +00:00","2025-05-13 07:35:57.012 +00:00"
293,7,"Attack Player 33",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.054 +00:00","2025-05-13 07:35:57.054 +00:00"
294,7,"Attack Player 34",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.095 +00:00","2025-05-13 07:35:57.095 +00:00"
295,7,"Attack Player 35",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.146 +00:00","2025-05-13 07:35:57.146 +00:00"
296,7,"Attack Player 36",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.186 +00:00","2025-05-13 07:35:57.186 +00:00"
297,7,"Attack Player 37",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.225 +00:00","2025-05-13 07:35:57.225 +00:00"
298,7,"Attack Player 38",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.272 +00:00","2025-05-13 07:35:57.272 +00:00"
299,7,"Attack Player 39",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.314 +00:00","2025-05-13 07:35:57.314 +00:00"
300,7,"Attack Player 40",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.358 +00:00","2025-05-13 07:35:57.358 +00:00"
301,7,"Attack Player 41",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.403 +00:00","2025-05-13 07:35:57.403 +00:00"
302,7,"Attack Player 42",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.439 +00:00","2025-05-13 07:35:57.439 +00:00"
303,7,"Attack Player 43",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.481 +00:00","2025-05-13 07:35:57.481 +00:00"
304,7,"Attack Player 44",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.519 +00:00","2025-05-13 07:35:57.519 +00:00"
305,7,"Attack Player 45",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.564 +00:00","2025-05-13 07:35:57.564 +00:00"
306,7,"Attack Player 46",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.610 +00:00","2025-05-13 07:35:57.610 +00:00"
307,7,"Attack Player 47",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.667 +00:00","2025-05-13 07:35:57.667 +00:00"
308,7,"Attack Player 48",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.729 +00:00","2025-05-13 07:35:57.729 +00:00"
309,7,"Attack Player 49",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.774 +00:00","2025-05-13 07:35:57.774 +00:00"
310,7,"Attack Player 50",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.825 +00:00","2025-05-13 07:35:57.825 +00:00"
311,7,"Attack Player 51",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.870 +00:00","2025-05-13 07:35:57.870 +00:00"
312,7,"Attack Player 52",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.917 +00:00","2025-05-13 07:35:57.917 +00:00"
313,7,"Attack Player 53",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.952 +00:00","2025-05-13 07:35:57.952 +00:00"
314,7,"Attack Player 54",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:57.996 +00:00","2025-05-13 07:35:57.996 +00:00"
315,7,"Attack Player 55",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.035 +00:00","2025-05-13 07:35:58.035 +00:00"
316,7,"Attack Player 56",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.080 +00:00","2025-05-13 07:35:58.080 +00:00"
317,7,"Attack Player 57",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.125 +00:00","2025-05-13 07:35:58.125 +00:00"
318,7,"Attack Player 58",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.164 +00:00","2025-05-13 07:35:58.164 +00:00"
319,7,"Attack Player 59",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.217 +00:00","2025-05-13 07:35:58.217 +00:00"
320,7,"Attack Player 60",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.271 +00:00","2025-05-13 07:35:58.271 +00:00"
321,7,"Attack Player 61",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.324 +00:00","2025-05-13 07:35:58.324 +00:00"
322,7,"Attack Player 62",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.379 +00:00","2025-05-13 07:35:58.379 +00:00"
323,7,"Attack Player 63",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.432 +00:00","2025-05-13 07:35:58.432 +00:00"
324,7,"Attack Player 64",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.483 +00:00","2025-05-13 07:35:58.483 +00:00"
325,7,"Attack Player 65",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.531 +00:00","2025-05-13 07:35:58.531 +00:00"
326,7,"Attack Player 66",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.583 +00:00","2025-05-13 07:35:58.583 +00:00"
327,7,"Attack Player 67",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.640 +00:00","2025-05-13 07:35:58.640 +00:00"
328,7,"Attack Player 68",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.682 +00:00","2025-05-13 07:35:58.682 +00:00"
329,7,"Attack Player 69",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.734 +00:00","2025-05-13 07:35:58.734 +00:00"
330,7,"Attack Player 70",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.776 +00:00","2025-05-13 07:35:58.776 +00:00"
331,7,"Attack Player 71",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.831 +00:00","2025-05-13 07:35:58.831 +00:00"
332,7,"Attack Player 72",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.875 +00:00","2025-05-13 07:35:58.875 +00:00"
333,7,"Attack Player 73",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.919 +00:00","2025-05-13 07:35:58.919 +00:00"
334,7,"Attack Player 74",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:58.970 +00:00","2025-05-13 07:35:58.970 +00:00"
335,7,"Attack Player 75",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.010 +00:00","2025-05-13 07:35:59.010 +00:00"
336,7,"Attack Player 76",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.064 +00:00","2025-05-13 07:35:59.064 +00:00"
337,7,"Attack Player 77",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.108 +00:00","2025-05-13 07:35:59.108 +00:00"
338,7,"Attack Player 78",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.158 +00:00","2025-05-13 07:35:59.158 +00:00"
339,7,"Attack Player 79",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.208 +00:00","2025-05-13 07:35:59.208 +00:00"
340,7,"Attack Player 80",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.244 +00:00","2025-05-13 07:35:59.244 +00:00"
341,7,"Attack Player 81",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.306 +00:00","2025-05-13 07:35:59.306 +00:00"
342,7,"Attack Player 82",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.349 +00:00","2025-05-13 07:35:59.349 +00:00"
343,7,"Attack Player 83",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.405 +00:00","2025-05-13 07:35:59.405 +00:00"
344,7,"Attack Player 84",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-13 07:35:59.464 +00:00","2025-05-13 07:35:59.464 +00:00"
